"date","r_star","pi_star","w","shadow_rate","effective_federal_funds_rate"
1992-09-01,2.74190407957995,4.00415287283576,-2.30190745949189,2.93276894502916,3.22
1992-10-01,2.65828814038829,4.13055898595919,-1.99343301851822,2.81209909395998,3.1
1992-11-01,2.84613061586828,3.7437040661122,-1.41311819281974,2.89125104776843,3.09
1992-12-01,2.69072567525805,3.74220661497044,-1.22967805055238,2.94140880808396,2.92
1993-01-01,2.59722337179447,3.83174279194454,-1.41398378854683,2.77609345412817,3.02
1993-02-01,2.4146080776381,3.31257178744627,-1.016045309434,2.53634335300679,3.03
1993-03-01,2.47487718185412,3.42626733686627,-1.63723304806074,2.84805295759594,3.07
1993-04-01,2.51951525440625,3.49282336796358,-1.86329481407666,2.82507976843026,2.96
1993-05-01,2.26564409967283,3.79290536404062,-1.79759674015781,2.91464280773965,3
1993-06-01,2.05708043668297,3.61051812977154,-1.36903699034047,2.96863473043622,3.04
1993-07-01,1.98405114612509,3.44030192883783,-1.25354359742057,2.90450662640303,3.06
1993-08-01,2.0322406247686,3.29320234491196,-1.26102905677381,2.87666584700748,3.03
1993-09-01,1.89119126056999,3.10465185162301,-1.24165702882828,2.84140760134857,3.09
1993-10-01,1.85259694992217,3.05966899804003,-1.23212216146823,2.89941073313822,2.99
1993-11-01,1.82145474081456,3.43502465366523,-1.06519670419367,2.92488715225357,3.02
1993-12-01,1.85258133597464,3.36772570213797,-0.93778965152618,2.8478353444451,2.96
1994-01-01,1.86566896823462,3.31435161923758,-0.921183440260961,2.76832313493107,3.05
1994-02-01,1.86409705516823,3.15299868402093,-0.417045190930442,2.8493798689363,3.25
1994-03-01,2.09080923510675,3.34901228108264,-0.317438345323874,3.12101952262136,3.34
1994-04-01,2.10857824491978,3.54063206130305,0.146103494814813,3.18453079242322,3.56
1994-05-01,2.12996055645304,3.48835390649005,0.254563502174478,3.62308181377083,4.01
1994-06-01,2.01113004882988,3.56375094614101,0.229106822455146,3.62645188208663,4.25
1994-07-01,1.970308956171,3.79054194556429,0.227057714417915,3.81807605255728,4.26
1994-08-01,2.13065466949929,3.47902397066903,0.174590210915924,3.97327345733844,4.47
1994-09-01,2.12604643520995,3.67860150513169,0.1958335724541,4.11760244944179,4.73
1994-10-01,2.03392695632926,3.9237159888451,0.344949408358807,4.41665006548287,4.76
1994-11-01,2.22580883017296,3.61231457171759,0.591571759965728,4.70149339333715,5.29
1994-12-01,1.74378876972008,3.59849768227023,1.25430467265878,4.97159606864201,5.45
