"filter","regime","series","unit","observations","bias","rmse","mae","average_sd","coverage_68","coverage_95","binding_fraction","loglik_per_month","runtime_seconds","iteration_fraction","replication"
"EKF","nonbinding","pi_star","percentage points",534,0.021310826172395,0.189496330022595,0.128192659367369,0.160093441364509,0.661048689138577,0.936329588014981,0.231654676258993,82.0675122288967,0.0620000000000012,0,3
"EKF","nonbinding","m","percentage points",534,0.0139145471098635,0.156007751022399,0.0978691058322556,0.106696196473311,0.651685393258427,0.913857677902622,0.231654676258993,82.0675122288967,0.0620000000000012,0,3
"EKF","nonbinding","pi_gap","percentage points",534,-0.13127691521989,1.04352759698681,0.852822488860717,0.969989140098645,0.612359550561798,0.940074906367041,0.231654676258993,82.0675122288967,0.0620000000000012,0,3
"EKF","nonbinding","u","percentage points",534,0.0224228682326102,1.40005938777937,1.12228484663682,1.41455352081885,0.685393258426966,0.953183520599251,0.231654676258993,82.0675122288967,0.0620000000000012,0,3
"EKF","nonbinding","w","normalized units",534,0.0157936277905149,0.186501701854721,0.14514616573849,0.165481227093537,0.614232209737828,0.943820224719101,0.231654676258993,82.0675122288967,0.0620000000000012,0,3
"EKF","nonbinding","shadow_rate","percentage points",534,0.0197452254892143,0.155246346927976,0.0853301508413507,0.0917259436233662,0.666666666666667,0.934456928838951,0.231654676258993,82.0675122288967,0.0620000000000012,0,3
"IEKF","all","r_star","percentage points",695,-0.00987274544861603,0.171031575540615,0.128709375234133,0.152659484181626,0.620143884892086,0.932374100719425,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","all","pi_star","percentage points",695,0.0198140716777603,0.182175819146681,0.124636599658069,0.155626289813698,0.666187050359712,0.943884892086331,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","all","m","percentage points",695,0.0283810274843812,0.228271826240345,0.136061372757464,0.14991536665183,0.650359712230216,0.929496402877698,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","all","pi_gap","percentage points",695,-0.128460022050712,1.04348026601992,0.847668139845294,0.973702036203887,0.61294964028777,0.943884892086331,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","all","u","percentage points",695,-0.00771120844229911,1.37592122252901,1.10732175525908,1.41451285102109,0.694964028776978,0.955395683453237,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","all","w","normalized units",695,-0.0146639820121737,0.227800837185024,0.167722998822886,0.196718020250053,0.62589928057554,0.951079136690647,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","all","shadow_rate","percentage points",695,0.0383223537135255,0.252307106337332,0.135536902577858,0.149177534205969,0.663309352517986,0.938129496402878,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","binding","r_star","percentage points",161,0.0184068900419132,0.17227113428353,0.132496672611052,0.15134403470785,0.590062111801242,0.93167701863354,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","binding","pi_star","percentage points",161,0.0098574008659859,0.153657204596149,0.11367539581732,0.140964150898553,0.639751552795031,0.950310559006211,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","binding","m","percentage points",161,0.121170877177964,0.432610356593188,0.306497583881631,0.298423393822152,0.590062111801242,0.881987577639752,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","binding","pi_gap","percentage points",161,-0.150367491700027,1.05406317178055,0.83939379120501,0.986546780314591,0.614906832298137,0.93167701863354,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","binding","u","percentage points",161,-0.0939571624534131,1.29062786196579,1.0584882771355,1.41442662585854,0.726708074534162,0.962732919254658,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","binding","w","normalized units",161,-0.0926340849191056,0.36041054372402,0.269348927772016,0.305145537329688,0.62111801242236,0.900621118012422,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","binding","shadow_rate","percentage points",161,0.149435168085863,0.497819107147271,0.347444947263776,0.348511266952951,0.583850931677019,0.888198757763975,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","nonbinding","r_star","percentage points",534,-0.0183990025908917,0.170656084422332,0.12756751216731,0.15305608973458,0.629213483146067,0.932584269662921,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","nonbinding","pi_star","percentage points",534,0.0228159892820593,0.18993584483309,0.127941382089456,0.160046897239426,0.674157303370786,0.941947565543071,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","nonbinding","m","percentage points",534,0.000405061565529532,0.106736150445738,0.0846751742724631,0.105140474564898,0.668539325842697,0.943820224719101,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","nonbinding","pi_gap","percentage points",534,-0.121854960976667,1.04026841662447,0.850162840465305,0.969829369908337,0.612359550561798,0.947565543071161,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","nonbinding","u","percentage points",534,0.0182917851827746,1.40061830019671,1.12204495746487,1.41453884774613,0.685393258426966,0.953183520599251,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","nonbinding","w","normalized units",534,0.00884385800283756,0.168450592474131,0.137082971555452,0.164027326898328,0.627340823970037,0.966292134831461,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"IEKF","nonbinding","shadow_rate","percentage points",534,0.00482204825669717,0.0901857918160977,0.0716470239365979,0.0890787870668974,0.687265917602996,0.953183520599251,0.231654676258993,82.0814982347207,0.111999999999998,1,3
"UKF","all","r_star","percentage points",695,-0.0157887806427509,0.171638018793753,0.128909725745009,0.156533373663067,0.634532374100719,0.943884892086331,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","all","pi_star","percentage points",695,0.0188680786618724,0.18609317696811,0.126056380295007,0.156700295114827,0.669064748201439,0.946762589928058,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","all","m","percentage points",695,0.0127100512523016,0.257361665506548,0.156151552669631,0.195460481853189,0.712230215827338,0.952517985611511,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","all","pi_gap","percentage points",695,-0.128310845399665,1.04612162057096,0.849642579635099,0.975917949999236,0.61294964028777,0.939568345323741,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","all","u","percentage points",695,-0.00743141227945275,1.37611184333929,1.10882531474741,1.41479522111737,0.692086330935252,0.955395683453237,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","all","w","normalized units",695,0.000311487095576944,0.236016947617278,0.174086523708729,0.214988664848399,0.651798561151079,0.958273381294964,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","all","shadow_rate","percentage points",695,0.0157893492714232,0.288181138668572,0.16149645866806,0.20109325252545,0.690647482014389,0.945323741007194,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","binding","r_star","percentage points",161,0.0108966158069154,0.172157073283337,0.132188693702858,0.156311404983864,0.633540372670807,0.93167701863354,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","binding","pi_star","percentage points",161,0.00567139274651926,0.154372226042222,0.114593814272758,0.142296561493121,0.652173913043478,0.956521739130435,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","binding","m","percentage points",161,0.0879464306129006,0.483134610202539,0.356924710619177,0.394327051160511,0.658385093167702,0.91304347826087,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","binding","pi_gap","percentage points",161,-0.147337996666018,1.05904348530549,0.846568149665494,0.990675803968255,0.62111801242236,0.93167701863354,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","binding","u","percentage points",161,-0.0935128156114218,1.28810680931129,1.05912660165388,1.41494772425321,0.720496894409938,0.962732919254658,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","binding","w","normalized units",161,-0.0522291495219307,0.371784199688517,0.285329953786702,0.331167020509916,0.608695652173913,0.925465838509317,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","binding","shadow_rate","percentage points",161,0.104514439166335,0.554276322513379,0.407341237604548,0.451514214420308,0.627329192546584,0.894409937888199,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","nonbinding","r_star","percentage points",534,-0.0238343776996728,0.171481216584286,0.127921123046107,0.156600296804175,0.634831460674157,0.947565543071161,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","nonbinding","pi_star","percentage points",534,0.0228468547524564,0.194645359619348,0.129512322485236,0.161042993828487,0.674157303370786,0.943820224719101,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","nonbinding","m","percentage points",534,-0.00997357623282279,0.125814770607314,0.0956188215275399,0.135502583616337,0.728464419475655,0.964419475655431,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","nonbinding","pi_gap","percentage points",534,-0.122574194924229,1.04219426900967,0.850569514513576,0.971468484664007,0.610486891385768,0.941947565543071,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","nonbinding","u","percentage points",534,0.0185219696240061,1.40156143612808,1.12380938367635,1.4147492417075,0.683520599250936,0.953183520599251,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","nonbinding","w","normalized units",534,0.0161523906450502,0.175569152710436,0.14054683786125,0.179961108178915,0.664794007490637,0.968164794007491,0.231654676258993,82.1362762796822,0.477,0,3
"UKF","nonbinding","shadow_rate","percentage points",534,-0.010961099180039,0.124339719203725,0.0873747182021898,0.125591801467263,0.709737827715356,0.960674157303371,0.231654676258993,82.1362762796822,0.477,0,3
"EKF","all","r_star","percentage points",695,0.000373570699692638,0.164478358055032,0.118109651229985,0.142667220618867,0.674820143884892,0.951079136690647,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","all","pi_star","percentage points",695,-0.00140651628325095,0.189883721240333,0.126028994960621,0.154625438183397,0.687769784172662,0.953956834532374,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","all","m","percentage points",695,0.0152275883593485,0.138807720757511,0.0898040167580593,0.103711279882936,0.661870503597122,0.933812949640288,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","all","pi_gap","percentage points",695,-0.113782917732061,1.02986244574462,0.816773507776121,0.970960284119043,0.654676258992806,0.930935251798561,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","all","u","percentage points",695,0.0117452965226443,1.4542518386052,1.1882601011164,1.41424738777277,0.660431654676259,0.948201438848921,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","all","w","normalized units",695,0.00660529023006783,0.167948592296147,0.131647565179623,0.158506721383646,0.677697841726619,0.945323741007194,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","all","shadow_rate","percentage points",695,0.0141946427757902,0.14265686530031,0.0836570794282431,0.0976771800901085,0.687769784172662,0.935251798561151,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","binding","r_star","percentage points",32,-0.00157122609049817,0.104749973247539,0.0836214793276212,0.101160293231197,0.71875,0.90625,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","binding","pi_star","percentage points",32,0.0176499127353739,0.0821059030811783,0.0696027349546264,0.076476275922045,0.59375,0.90625,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","binding","m","percentage points",32,0.260474209060256,0.453089183788042,0.314522293512436,0.261681614720374,0.5625,0.84375,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","binding","pi_gap","percentage points",32,-0.0829865930361055,1.07089586041068,0.852237226320104,0.931282256415497,0.65625,0.875,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","binding","u","percentage points",32,-0.22071038712003,1.549837350565,1.24258149003506,1.40781339486298,0.65625,0.9375,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","binding","w","normalized units",32,-0.0593415356629844,0.311621908927375,0.267370342123992,0.271916033511467,0.46875,1,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","binding","shadow_rate","percentage points",32,0.276552895705132,0.521110565750389,0.384994200421897,0.308140283836081,0.4375,0.78125,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","nonbinding","r_star","percentage points",663,0.000467437211436378,0.166821061439741,0.119774238712452,0.144670571563672,0.672699849170437,0.953242835595777,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","nonbinding","pi_star","percentage points",663,-0.00232628359636708,0.19357350780368,0.128752434357592,0.158397343450913,0.692307692307692,0.956259426847662,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","nonbinding","m","percentage points",663,0.00339064739037551,0.101435373861681,0.0789578857533232,0.0960867690008875,0.666666666666667,0.93815987933635,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","nonbinding","pi_gap","percentage points",663,-0.11526931651075,1.02784050922204,0.815061835086215,0.972875362379245,0.654600301659125,0.933634992458522,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","nonbinding","u","percentage points",663,0.0229648770302846,1.4494789093252,1.18563825429076,1.41455792740039,0.660633484162896,0.948717948717949,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","nonbinding","w","normalized units",663,0.00978824411932525,0.157737655014857,0.125096842913831,0.153032968762092,0.687782805429864,0.942684766214178,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"EKF","nonbinding","shadow_rate","percentage points",663,0.00153180100544478,0.0906997503946642,0.0691129046593187,0.0875190815684326,0.699849170437406,0.942684766214178,0.0460431654676259,81.5688501058489,0.0640000000000001,0,4
"IEKF","all","r_star","percentage points",695,-0.00167654588689905,0.164715014014004,0.117696291794755,0.142727977933245,0.670503597122302,0.951079136690647,0.0460431654676259,81.5750352022144,0.114000000000001,1,4
"IEKF","all","pi_star","percentage points",695,-0.000642718168044035,0.190195211005777,0.125887447701661,0.154642768437912,0.689208633093525,0.955395683453237,0.0460431654676259,81.5750352022144,0.114000000000001,1,4
"IEKF","all","m","percentage points",695,0.00656161365789916,0.113148540099669,0.082870867735172,0.104529384466222,0.673381294964029,0.951079136690647,0.0460431654676259,81.5750352022144,0.114000000000001,1,4
"IEKF","all","pi_gap","percentage points",695,-0.11168445947666,1.02788714293132,0.814734520480451,0.971080552092657,0.648920863309353,0.932374100719425,0.0460431654676259,81.5750352022144,0.114000000000001,1,4
"IEKF","all","u","percentage points",695,0.0106388581498224,1.45392613513844,1.18817197932205,1.4142608791846,0.657553956834532,0.948201438848921,0.0460431654676259,81.5750352022144,0.114000000000001,1,4
"IEKF","all","w","normalized units",695,0.00470930189176355,0.164905435428076,0.128886253453986,0.158864694839068,0.686330935251799,0.943884892086331,0.0460431654676259,81.5750352022144,0.114000000000001,1,4
"IEKF","all","shadow_rate","percentage points",695,0.004242349602956,0.113213148307153,0.0772992082219021,0.0985110753351452,0.703597122302158,0.945323741007194,0.0460431654676259,81.5750352022144,0.114000000000001,1,4
